Molecule ChEMBL ID,Smiles,Standard Value,Standard Units,pIC50,Mol,MolWt,LogP,TPSA,HBD,HBA,RotBonds
CHEMBL6014458,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)C3CC(F)(F)C3)cs2)CO1,1490.0,nM,5.83,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F5A0>,402.4920000000002,2.808700000000001,89.60000000000001,2,7,3
CHEMBL5788825,C[C@]1(F)C(N)=N[C@](C)(c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)CS1(=O)=O,3.88,nM,8.41,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F610>,466.9010000000002,3.2474000000000007,123.22,2,8,3
CHEMBL510512,O=C(OC1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@H]2[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,20230.0,nM,4.69,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F680>,938.6650000000005,1.6665000000000012,444.1800000000001,15,26,6
CHEMBL6041667,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OC2(CCOCC2)C1(F)F,15.0,nM,7.82,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F6F0>,468.86300000000034,3.871000000000002,98.83000000000001,2,6,3
CHEMBL6063853,CC#Cc1cncc(-c2csc(C3(C)CC4(CCC(F)(F)CC4)OC(N)=N3)c2)c1,1160.0,nM,5.94,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F760>,415.50900000000007,5.079800000000004,60.5,1,5,2
CHEMBL2152907,CN1C(=O)CC2(N=C1N)c1cc(-c3cc(F)cc(Cl)c3)ccc1OC1CC3(CC[C@@H]12)OCCO3,3083.85,nM,5.51,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F7D0>,485.9430000000004,3.8224000000000027,86.38000000000001,1,6,1
CHEMBL5806875,CC1(C)C(N)=N[C@](C)(c2cc(Sc3cccc4ccccc34)ccc2F)CS1(=O)=O,2500.0,nM,5.6,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F840>,442.5810000000002,4.909500000000004,72.52,1,5,3
CHEMBL5773912,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CSCC(N)=N3)c2)cn1,23.6,nM,7.63,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F8B0>,375.4290000000001,2.1958,102.49,2,7,4
CHEMBL2058872,NCCNC(CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,7380.0,nM,5.13,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F920>,425.60100000000017,5.656900000000005,42.98,2,3,8
CHEMBL5750929,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(-n4cncn4)cn3)ccc2F)[C@H]2COCC[C@H]2O1,17.0,nM,7.77,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461F990>,470.4400000000002,1.3634999999999993,142.42999999999998,2,9,5
CHEMBL6170003,N=C(N)N1C[C@H](OCc2cccc(-c3cccc(Br)c3)c2)C[C@H]1C(=O)Nc1cccc(-c2ccccc2)c1,61000.0,nM,4.21,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FA00>,569.5030000000003,6.274770000000005,91.44,3,3,7
CHEMBL3688658,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)[C@@H]2C[C@@H]2O1,11950.0,nM,4.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FA70>,393.78100000000006,2.419600000000001,102.49,2,6,4
CHEMBL3688671,NC1=N[C@@](c2cc(NC(=O)C3=CCCCC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,24421.0,nM,4.61,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FAE0>,379.382,3.458400000000002,76.71,2,4,4
CHEMBL4107985,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21NC(N)N([C@H](C)c2ccccc2)C1=O,81.1,nM,7.09,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FB50>,473.6610000000002,4.791300000000003,67.59,2,4,6
CHEMBL3950945,COC1CCC2(CC1)Cc1ccc(OCCN(C)C)cc1C21N=C(N)N(C)C1=O,368.5,nM,6.43,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FBC0>,400.5230000000002,1.7405000000000002,80.39,1,6,5
CHEMBL3912399,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1[C@@]21N=C(N)N(C)C1=O,423.4,nM,6.37,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FC30>,383.49200000000013,2.5889000000000006,77.15,1,5,4
CHEMBL3949357,CC(C)N1C(=O)C2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,1580.0,nM,5.8,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FCA0>,406.32400000000024,2.687100000000001,78.92,2,4,1
CHEMBL3931806,COCC(C)N1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC)CC1,18.1,nM,7.74,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FD10>,435.5680000000004,2.9667000000000012,77.15,1,5,4
CHEMBL3968709,COC1CCC2(CC1)Cc1ccc(-c3cccnc3F)cc1C21N=C(N)N(C)C1=O,2.9,nM,8.54,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FD80>,408.4770000000002,3.0012,80.81,1,5,2
CHEMBL3916393,COC1CCC2(CC1)Cc1ccc(-c3cncs3)cc1C21N=C(N)N(C)C1=O,11.5,nM,7.94,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FDF0>,396.5160000000002,2.9236000000000004,80.81,1,6,2
CHEMBL3969124,COC1CCC2(CC1)Cc1ccc(-c3cnn(C)c(=O)c3)cc1C21N=C(N)N(C)C1=O,32.3,nM,7.49,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FE60>,421.50100000000026,1.5607999999999995,102.81,1,6,2
CHEMBL4114398,COC1CCC2(CC1)Cc1ccc(C#N)cc1[C@]21N=C(N)N(C)C1=O,24.0,nM,7.62,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FED0>,338.4110000000001,1.67178,91.70999999999998,1,5,1
CHEMBL3965611,[C-]#[N+]c1cccc(-c2ccc3c(c2)C2(N=C(N)N(C4CC4)C2=O)C2(CCC(OC)CC2)C3)c1,12.0,nM,7.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A461FF40>,440.54700000000037,4.550490000000005,72.28,1,4,3
CHEMBL3672400,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)c(OC)c1,970.0,nM,6.01,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620040>,352.386,3.6643000000000026,72.83000000000001,1,5,8
CHEMBL3672403,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1cc(O)ccc1O,2200.0,nM,5.66,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46200B0>,324.332,3.0583000000000014,94.83,3,5,6
CHEMBL3677237,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccccc1-c1cccc2ccccc12,490.0,nM,6.31,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620120>,418.49200000000013,6.467300000000006,54.37,1,3,7
CHEMBL3677269,COc1cc(F)c2c(c1)C1(N=C(N)n3ccnc31)c1cc(-c3cccnc3F)ccc1O2,9.0,nM,8.05,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620190>,431.40200000000016,3.805900000000002,87.55000000000001,1,6,2
CHEMBL3677275,Cc1ccc(-c2cc(F)c3c(c2)[C@@]2(N=C(N)n4ccnc42)c2cc(-c4cccnc4F)ccc2O3)cc1,0.4,nM,9.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620200>,491.5010000000002,5.772720000000004,78.32000000000001,1,5,2
CHEMBL252755,CCCC(C)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,5614.0,nM,5.25,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620270>,490.66600000000017,2.8667000000000007,104.73,3,6,15
CHEMBL1097341,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)CCC)CCN2)c1,1800.0,nM,5.75,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46202E0>,622.7789999999999,3.2510200000000014,119.04999999999998,3,6,14
CHEMBL208060,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(S)n2)c1,6.4,nM,8.19,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620350>,764.8700000000001,-0.0056999999999932105,285.12999999999994,9,14,18
CHEMBL5951335,Cc1cc(C#N)cnc1/C(F)=C/c1ccc(F)c([C@]23CO[C@H](C(F)(F)F)[C@H]2CSC(N)=N3)c1,27.2,nM,7.57,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46203C0>,480.46200000000016,4.702500000000003,84.28999999999999,1,6,3
CHEMBL6004148,COc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,189.0,nM,6.72,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620430>,436.48400000000015,2.8713000000000006,107.53,1,7,4
CHEMBL5849348,C[C@]1(c2cc(/C=C(\F)c3cnc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](F)C3)C[C@H]21,1.0,nM,9.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46204A0>,498.53400000000033,3.560780000000001,108.26,1,7,4
CHEMBL5986481,COCc1cccc(C2(c3ccc(OC(F)I)c(C)c3)N=C(N)N(C)C2=O)c1,300.0,nM,6.52,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620510>,497.30800000000016,3.238620000000002,77.15,1,5,6
CHEMBL5961448,Cc1cc(C2(c3ccnc(F)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,1200.0,nM,5.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620580>,364.32700000000006,2.16082,80.81,1,5,4
CHEMBL5842804,CC#CCOc1ccc(C#Cc2ccc(F)c([C@@]3(CF)N=C(N)S[C@@]4(CF)C[C@H]43)c2)nc1,96.0,nM,7.02,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46205F0>,455.5050000000001,3.977100000000002,60.5,1,5,5
CHEMBL5886131,N#Cc1ccc(C#Cc2ccc(F)c([C@@]3(CF)N=C(N)S[C@@]4(/C=C/C(=O)N5CCOCC5)C[C@H]43)c2)cc1,10.0,nM,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620660>,518.5890000000003,3.497180000000003,91.71000000000001,1,6,4
CHEMBL5756656,C[C@@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)C=CSC(N)=N1,220.0,nM,6.66,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46206D0>,377.8470000000001,5.132100000000003,51.269999999999996,1,4,3
CHEMBL5800331,COC(=O)[C@]1(C)C[C@@](C)(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)N=C(N)S1,54.0,nM,7.27,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620740>,451.9260000000001,4.9402000000000035,77.57,1,6,4
CHEMBL3105743,[N-]=[N+]=Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)Nc2cccc(-c3nn[nH]n3)c2)nc(C(=O)N2COC[C@@H]2c2ccccc2)c1,79.0,nM,7.1,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46207B0>,659.667,3.7154000000000016,224.08,4,10,11
CHEMBL5860833,COC[C@]12CC1[C@@](C)(c1cc(C#Cc3ncc(C#N)cc3C)ccc1F)N=C(N)S2,23.0,nM,7.64,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620820>,420.5130000000001,3.482400000000002,84.28999999999999,1,6,3
CHEMBL5929468,NC1=N[C@](CF)(c2cc(C#Cc3cc(Cl)ccn3)ccc2F)[C@@H]2C[C@]2(CF)S1,1123.0,nM,5.95,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620890>,421.8750000000001,4.228400000000003,51.269999999999996,1,4,3
CHEMBL6064294,C[C@@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,10.0,nM,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620900>,528.5320000000002,3.4364000000000017,122.26999999999998,2,7,5
CHEMBL5988864,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1nc2ccccc2[nH]1,777.0,nM,6.11,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620970>,404.478,2.944000000000001,109.91000000000003,3,7,7
CHEMBL5986022,CN(C)c1cccc(-n2nc(Nc3ccc(OCCN4CCCCC4)cc3)nc2N)n1,1080.0,nM,5.97,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46209E0>,422.53700000000026,2.9188,97.36000000000001,2,8,8
CHEMBL6004298,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1cccc(Cl)n1,9690.0,nM,5.01,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620A50>,399.886,3.116100000000001,94.12000000000002,2,7,7
CHEMBL5898718,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3coc(CF)n3)cs2)CO1,0.7,nM,9.15,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620AC0>,411.48400000000015,2.534700000000001,115.63000000000001,2,9,4
CHEMBL6003333,CC1(C)COc2ccc(-c3cc(F)cc(F)c3)cc2C12C=C(F)C(N)=N2,640.0,nM,6.19,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620B30>,358.36300000000006,4.4699000000000035,47.61,1,3,1
CHEMBL1270163,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CC1,980.0,nM,6.01,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620BA0>,440.49400000000014,2.8375000000000012,79.17999999999999,3,4,9
CHEMBL3680879,Cn1nc(C(F)(F)F)cc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)OC[C@@H]2F)c1,90.0,nM,7.05,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620C10>,417.33800000000025,2.7285000000000013,94.53,2,5,3
CHEMBL5822539,CC1(C)C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,1.9,nM,8.72,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620C80>,422.45700000000016,2.3915000000000006,114.50999999999999,2,6,3
CHEMBL5985718,Cc1cc(C(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)C3(CCC3)S(=O)(=O)[C@@H]2F)c1,2.1,nM,8.68,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620CF0>,498.5020000000003,3.9381200000000023,114.50999999999999,2,6,4
CHEMBL5992796,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(OC(F)(F)F)cn3)ccc1F)N=C(N)S2,8.0,nM,8.1,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620D60>,498.4770000000001,4.368300000000002,89.6,2,6,5
CHEMBL5980224,C[C@@H]1COC[C@H](C)N1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,1.9,nM,8.72,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620DD0>,523.6090000000002,4.231180000000003,104.6,1,7,4
CHEMBL5762374,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(F)(F)C3)C[C@H]21,1.1,nM,8.96,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620E40>,529.5630000000003,4.853080000000004,95.36999999999999,1,6,4
CHEMBL5799326,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC3c3ccccc3)C[C@H]21,4.4,nM,8.36,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620EB0>,555.6540000000003,5.9590800000000055,95.36999999999999,1,6,5
CHEMBL5974574,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(N)=O)C[C@H]43)c2)cn1,0.4,nM,9.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620F20>,469.5170000000002,3.0061000000000018,116.48,2,7,6
CHEMBL5828281,CC[C@@H]1C[C@]2(CC[C@H]1OC)Cc1ccc(C#N)cc1[C@]21N=C(N)N(C[C@H]2CCCO2)C1=O,8.0,nM,8.1,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4620F90>,436.5560000000003,2.8570800000000007,100.94,1,6,4
CHEMBL3672405,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc(OC)c1,3400.0,nM,5.47,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621000>,382.41200000000015,3.672900000000002,82.06000000000002,1,6,9
CHEMBL3677212,N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)cc1,2100.0,nM,5.68,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621070>,454.5260000000002,4.155600000000003,109.49,3,5,10
CHEMBL3677213,N[C@H](Cc1ccccc1)C(=O)Nc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)cc1,2200.0,nM,5.66,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46210E0>,454.5260000000002,4.155600000000003,109.49,3,5,10
CHEMBL3642626,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(C(F)(F)F)c2)CCSC(N)=N1,264.0,nM,6.58,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621150>,428.86700000000013,4.672900000000003,80.37,2,5,3
CHEMBL3642628,CC1(c2cccc(NC(=O)c3ccc(Cl)cc3Cl)c2)CCSC(N)=N1,1288.0,nM,5.89,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46211C0>,394.3270000000001,4.912500000000003,67.48,2,4,3
CHEMBL3642629,CC1(c2cccc(NC(=O)c3ccc(C#N)cc3)c2)CCSC(N)=N1,930.0,nM,6.03,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621230>,350.4470000000001,3.477380000000001,91.27,2,5,3
CHEMBL3639523,NC1=N[C@@](c2cc(NC(=O)c3cnc(O)cn3)ccc2F)(C(F)F)COC1,340.0,nM,6.47,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46212A0>,381.3140000000001,1.4214000000000004,122.72,3,7,4
CHEMBL3653472,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cs1,940.0,nM,6.03,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621310>,384.38300000000004,2.69072,89.6,2,6,4
CHEMBL3891797,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(Nc3ncccc3OCc3ccccc3)ccc1O2,7290.0,nM,5.14,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621380>,512.5410000000002,5.636200000000004,100.22000000000001,2,8,6
CHEMBL3903132,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,1.0,nM,9.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46213F0>,521.5490000000004,4.6117000000000035,111.72,2,8,3
CHEMBL3984545,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc(C(F)(F)F)on3)cs2)CO1,1400.0,nM,5.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621460>,447.4640000000001,3.0840000000000005,115.63000000000001,2,9,3
CHEMBL3928341,CC(C)Cc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,9690.0,nM,5.01,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46214D0>,435.57500000000016,3.263700000000001,115.63,2,9,5
CHEMBL3911537,CCc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)on1,9260.0,nM,5.03,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621540>,407.52100000000013,2.6276,115.63,2,9,4
CHEMBL3932565,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccon3)cs2)CO1,777.0,nM,6.11,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46215B0>,379.4670000000001,2.0652,115.63000000000001,2,9,3
CHEMBL3901075,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)C3CC(F)(F)C3)cs2)CO1,1490.0,nM,5.83,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621620>,402.4920000000002,2.808700000000001,89.60000000000001,2,7,3
CHEMBL3923614,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ncccn3)cs2)CO1,1080.0,nM,5.97,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621690>,390.4940000000001,1.8672,115.38000000000001,2,9,3
CHEMBL3913443,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccn(C4CC4)n3)cs2)CO1,1660.0,nM,5.78,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621700>,418.5480000000002,2.608600000000001,107.42000000000002,2,8,4
CHEMBL3961254,[C-]#[N+]COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,447.0,nM,6.35,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621770>,444.5420000000002,2.7277899999999997,116.08,2,9,5
CHEMBL3890696,NC1=N[C@@](c2cc(Nc3ncnc4cc(Cl)cnc34)ccc2F)(C(F)F)COC1,36.0,nM,7.44,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46217E0>,422.7980000000001,3.4087000000000023,98.31,2,7,4
CHEMBL3977872,COCCOc1cnc2c(Nc3ccc(F)c([C@]4(C(F)F)COCC(N)=N4)c3)nccc2c1,600.0,nM,6.22,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621850>,461.4440000000002,3.3855000000000013,103.88,2,8,8
CHEMBL3980775,COc1cccnc1Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,6400.0,nM,5.19,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46218C0>,413.37500000000006,3.291500000000001,94.64999999999999,2,7,4
CHEMBL3924457,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(Cl)nc(F)c2O3)nc1,7.0,nM,8.15,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621930>,464.8440000000001,3.477380000000001,135.51,2,8,2
CHEMBL3897373,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(Cl)nc(F)c2O3)cn1,26.7,nM,7.57,<rdkit.Chem.rdchem.Mol object at 0x000001D5A46219A0>,470.8480000000001,3.0093000000000005,133.84,2,9,3
CHEMBL3909521,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1ncccc12,45.1,nM,7.35,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621A10>,421.8440000000001,3.4666000000000023,111.72000000000001,2,7,2
CHEMBL3966377,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cn1,2.7,nM,8.57,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621A80>,518.5050000000003,3.159600000000002,143.07,2,10,4
CHEMBL3986979,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CC4)nc(F)c2O3)cn1,5.0,nM,8.3,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621AF0>,476.46800000000025,3.2333000000000007,133.84,2,9,4
CHEMBL3893589,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CC4)ncc2O3)cn1,6.8,nM,8.17,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621B60>,458.47800000000024,3.0942000000000016,133.84,2,9,4
CHEMBL3950477,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)nc1,2.5,nM,8.6,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621BD0>,533.5850000000003,4.481200000000003,120.95,2,9,4
CHEMBL3902076,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)c(C)c1,5.4,nM,8.27,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621C40>,547.6120000000003,4.789620000000004,120.95,2,9,4
CHEMBL3937966,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(CCSC(N)=N1)c1cc(C3=CCOCC3)nc(F)c1O2,2.9,nM,8.54,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621CB0>,552.0310000000004,5.434420000000004,111.72000000000001,2,8,3
CHEMBL3960162,N#Cc1cncc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,2980.0,nM,5.53,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621D20>,401.4700000000002,2.7711500000000013,102.1,2,5,4
CHEMBL3985353,N=C1NC(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)C(=O)N1C1CCOCC1,1160.0,nM,5.94,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621D90>,410.9050000000003,3.552870000000002,78.31,2,4,4
CHEMBL3977267,N=C1NC(c2cccc(-c3cccnc3)c2)(C2CC2)C(=O)N1C1CCCCC1,16800.0,nM,4.78,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621E00>,374.4880000000002,4.053170000000003,69.08,2,3,4
CHEMBL5285805,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=C(CF)OC(N)=N3)c2)c(C)n1,491.0,nM,6.31,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621E70>,403.3890000000002,2.5985200000000006,111.72,2,7,5
CHEMBL3680881,C[C@]1(c2cc(NC(=O)c3cncs3)ccc2F)N=C(N)OC[C@@H]1F,250.0,nM,6.6,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621EE0>,352.3660000000001,2.4327000000000005,89.60000000000001,2,6,3
CHEMBL3986044,CC1(c2cccc(Nc3cccc4cc(Cl)cnc34)c2)COCC(N)=N1,250.0,nM,6.6,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621F50>,366.8520000000002,4.234400000000003,72.53,2,5,3
CHEMBL3969614,C[C@@]1(c2cc(Nc3cc(Cl)cc4cc(Cl)cnc34)ccc2F)COCC(N)=N1,660.0,nM,6.18,<rdkit.Chem.rdchem.Mol object at 0x000001D5A4621FC0>,419.2870000000002,5.026900000000003,72.53,2,5,3
